id_empresa,riesgo_sector,anos_operando,ratio_mora,ratio_utilizacion,crecimiento_ventas,margen_beneficio,score_buro,default_12m,pd_verdadera
5,0.1705929685368861,8,0.0413649999612192,0.4866583308381603,0.4870793699010994,0.1214409433275996,624.5122266734506,0,0.0498625929852853
5,0.1705929685368861,8,0.1334878315459468,0.3315689973425522,-0.0123035890269527,0.0187903200940191,632.9996990096055,0,0.0748414165506631
5,0.1705929685368861,8,0.4480803859198833,0.1402490889986107,-0.1053480629238717,-0.0874682944704357,629.544528783036,0,0.1991743855690353
5,0.1705929685368861,8,0.3297113173459509,0.7269946142868826,0.0695411782209328,0.1782739511023057,629.4146518883778,0,0.1260155405749963
6,0.0374125561761797,23,0.1854611419312193,0.8297897431324132,0.1757733805604517,-0.0102927178087026,630.3066875473123,0,0.056121527127833
6,0.0374125561761797,23,0.2575285646158572,0.2559650905676027,-0.0482181543144085,0.124607220148208,616.4411226151622,0,0.062606687265869
6,0.0374125561761797,23,0.4961877820279185,0.891677266254914,0.2868636884615652,0.0959991613573438,619.804574157471,0,0.1342032222955173
6,0.0374125561761797,23,0.1579645259153965,0.772012432110988,-0.0116390846250605,0.1906288710059889,625.2785218031861,0,0.045608960003906
6,0.0374125561761797,23,0.1312302579614323,0.9368131505337792,-0.1552238798868497,0.245092793223125,638.2276146264029,0,0.0353094384843019
7,0.1792683081577391,9,0.1551618364500473,0.7774048382411776,-0.0091907684289384,0.0794878133279928,604.0837437330154,0,0.147595385496089
7,0.1792683081577391,9,0.1148280149994276,0.131822217786521,0.1465908189915286,-0.1250172101031022,605.2309886989593,0,0.1201027409929586
7,0.1792683081577391,9,0.2905583046104512,0.1997756516600576,-0.0001185161051218,0.1715902542356013,592.4542455408648,0,0.1756196149759859
7,0.1792683081577391,9,0.0618769018251723,0.9275625510065076,-0.0226254150000367,0.0472326905638039,615.7457509713065,0,0.1055992425857987
7,0.1792683081577391,9,0.4778116285234849,0.286446226882055,-0.0543913917506054,0.05761411831195,608.1431406309727,0,0.257903524074385
8,0.1058974037507533,15,0.2095571596581519,0.9662319121431816,0.3315266916922505,-0.005324335055882,650.7457576496232,0,0.0573723020930978
8,0.1058974037507533,15,0.3923817246260937,0.0178367839769877,0.230878043133235,0.0070916162256391,647.0781268644371,0,0.0678761728576442
8,0.1058974037507533,15,0.2653847952995267,0.6060158207000109,-0.029415914104911,-0.0076860778167588,652.6769657225894,0,0.0649887042064236
8,0.1058974037507533,15,0.2269484410381498,0.2478395629513581,-0.1431133871911046,-0.0296785578454639,671.9887265483281,0,0.0370711641998323
8,0.1058974037507533,15,0.033279428477589,0.5944336637564518,0.1012333326410764,0.2528697644405592,643.7510204808326,0,0.0254293797022266
9,0.9209704724874502,15,0.0768066975960293,0.1154900636653549,0.0142739384038002,0.0533612509991044,637.2754560470586,0,0.1607603040692116
9,0.9209704724874502,15,0.2955719080554856,0.6807145267995064,0.0733143991502699,0.1151756408399203,635.4853106265747,1,0.3100013602530717
9,0.9209704724874502,15,0.425565813411103,0.0434750620127919,0.0354070102379765,0.2893168308930595,650.6873061755484,0,0.218394178812957
9,0.9209704724874502,15,0.0246270599637969,0.3736141384595716,0.0891736575362236,-0.0312411471983417,646.8651866816847,0,0.1440070790800749
9,0.9209704724874502,15,0.462420934509031,0.0991131415798755,0.1891157722337271,0.1254420338214363,623.8494503066513,1,0.3938995930129156
10,0.7794775407713289,4,0.3894981772890645,0.134552208413147,0.0122033932689671,0.0952562512102468,666.8135916641813,0,0.2123978032522548
10,0.7794775407713289,4,0.1925447480501767,0.6395632712371101,0.0943990984530649,0.042808541867871,634.5314541094639,0,0.2757443073694289
10,0.7794775407713289,4,0.1162849702644368,0.367511810115128,0.1795742020547282,0.0471474776877106,651.4854284759613,0,0.1520450063172543
10,0.7794775407713289,4,0.1484382372856426,0.9488579267153404,0.137398286298156,0.2532311605409944,663.8727908240267,0,0.133854102972373
10,0.7794775407713289,4,0.4242802443868123,0.652587340560102,0.1741982265195588,0.0503429046465291,652.7641300928418,0,0.3363044717172384
11,0.7348931623102908,1,0.430359534162947,0.1321028373015439,0.2256870640200979,0.155086898873126,699.5004752731744,0,0.1152127256757984
11,0.7348931623102908,1,0.467969911350313,0.1374079300378021,-0.1258010788892223,0.0281720157633725,696.4062980294736,0,0.1831599593592075
11,0.7348931623102908,1,0.3975574194915429,0.9460270628173304,0.0549173139314391,-0.0416560149381127,674.5826109227406,0,0.2991906808866094
11,0.7348931623102908,1,0.0856456520463944,0.5649506114724419,0.1413142208336659,-0.1491289508598099,684.337680987009,0,0.113596585711016
11,0.7348931623102908,1,0.3996223582560333,0.4921532155754291,-0.2594857415207114,0.0208896574808894,687.20307692464,0,0.2208150185775839
12,0.0877090119107684,5,0.2093041503951897,0.7743214161418432,0.1720645534949315,0.1868471555989038,667.063044709398,0,0.040423811131871
12,0.0877090119107684,5,0.1352674704550878,0.364192017772054,0.027870697963947,0.0647477467547641,668.5682031515612,0,0.0332751002979692
12,0.0877090119107684,5,0.2189520185993766,0.3833198227774098,0.272218332148846,0.0056411771187435,656.5117643351231,0,0.0521104626016175
12,0.0877090119107684,5,0.2396847820622701,0.3763594734808262,0.2493440885655484,0.1656793982566526,673.1524651769269,0,0.0321835082814486
12,0.0877090119107684,5,0.4252668395953913,0.6370738839912076,-0.250528343809977,0.2404254361517141,660.157270198458,0,0.0895808195561754
13,0.4543179618417465,18,0.2292740408992755,0.4423141270678932,0.115945490902549,0.1324187842812771,602.6968532290399,0,0.1775664364928448
13,0.4543179618417465,18,0.4985173289187865,0.8792000243077452,-0.0207664050457503,0.1259385771716611,606.9536476979671,1,0.3743008696988113
13,0.4543179618417465,18,0.3328423680532684,0.650125015558797,0.164019962806378,0.1029211374115068,605.2347584917691,0,0.2406971287415823
13,0.4543179618417465,18,0.0715109375833175,0.7767679406922186,0.1730792713126128,0.0406258827775427,605.1457839930755,0,0.1444462526166979
13,0.4543179618417465,18,0.0027149170643502,0.0516579170143989,-0.2489590556581233,-0.0496472328074761,585.1122574613262,1,0.1678858790506388
14,0.0572319401532603,20,0.4638977150861402,0.7721083991043806,0.2133826245066188,0.2127686132267691,679.2859766418482,0,0.0384439123494366
14,0.0572319401532603,20,0.2522654950964932,0.7451881283288445,0.0638189987651163,-0.0037398223827462,674.0333524671222,0,0.0334683966984952
14,0.0572319401532603,20,0.096520745434452,0.2707587513178002,0.1705377529067902,0.2520769831165984,666.1555408353391,0,0.0127790132593222
14,0.0572319401532603,20,0.3081544849637664,0.042350551580167,0.030337002396841,-0.103090582584753,689.2603259047944,0,0.024467529478255
14,0.0572319401532603,20,0.0917666144401594,0.9800271795541924,-0.0481424915031333,0.1227890440694917,678.0849125797455,0,0.0190391856063222
15,0.1451302546650497,6,0.2890086079037711,0.6997759445890661,0.0002767741854118,0.1914592444577377,640.1223250972496,0,0.0942681892594719
15,0.1451302546650497,6,0.2020171953703829,0.4741687294826181,0.3615470793580629,0.0869381135132778,637.8904598985956,0,0.0681415702223756
15,0.1451302546650497,6,0.213951606840675,0.6109875470366283,0.0461205728069215,0.1113908211457553,627.9548659059308,0,0.1005042120758694
15,0.1451302546650497,6,0.2941531242045041,0.3170409113172379,-0.0188012927408999,0.0506808413351238,655.6608655897201,0,0.0738775416940983
15,0.1451302546650497,6,0.2862289665610578,0.5657719004319209,-0.0110617354525487,0.0515636161959904,638.1418104595787,0,0.1107781298266342
16,0.7874322219859539,23,0.215709097589945,0.6260124809410571,0.4396510589893748,0.1023079742625275,706.886206375436,0,0.040464912559666
16,0.7874322219859539,23,0.4605285986475958,0.5036329251830992,0.0244388628253693,0.002051760327458,696.8570748989499,0,0.1262895361035941
16,0.7874322219859539,23,0.2470708232587117,0.1158567243352683,0.1498377854470143,0.188528700444591,696.2193753817467,0,0.0431859368382173
16,0.7874322219859539,23,0.1670650202507729,0.1729944451915938,0.1903320688197723,-0.1031406084215123,689.1979876281879,0,0.05998179474972
16,0.7874322219859539,23,0.4282740117872791,0.3722615731915482,0.1842777472957529,0.0080519766715209,677.5290267489654,0,0.1419752610715131
17,0.9584291809009724,2,0.1554807549603831,0.6876650491660925,-0.1841437529491664,0.0502676637302364,668.3901455887033,0,0.2343338592621533
17,0.9584291809009724,2,0.1045288293011207,0.5250883029672612,0.1502489027161995,0.011162771776924,676.3735249426513,1,0.1562564398827001
17,0.9584291809009724,2,0.2779847140142242,0.8390697308817134,0.2503676504480349,0.0608656013304939,681.4335847792115,0,0.2253412738085791
17,0.9584291809009724,2,0.0400246418230925,0.7553301727947445,0.0887343234984042,0.2364718021669904,663.7776660841042,0,0.139430175685554
17,0.9584291809009724,2,0.4535518110781075,0.0446490889742788,-0.1848638608270771,0.1437470902651121,662.0076576823685,0,0.3489850506583729
18,0.4932899758506666,24,0.1218337270278567,0.8435883847625412,0.0871498851663414,0.0620773374550245,616.0035933063531,0,0.1297820164299492
18,0.4932899758506666,24,0.0290542408607236,0.3666083849326124,0.1560274461348576,0.1462665970385483,622.3877483723943,0,0.0624958096103472
18,0.4932899758506666,24,0.3843137947296896,0.852015516881169,0.0369358743421235,0.0492916781665423,611.0020931922595,1,0.2754951915148737
18,0.4932899758506666,24,0.1702953977957621,0.4988169585314852,-0.0270656559655285,-0.0088797313230918,617.8305651793125,1,0.1415003290822993
18,0.4932899758506666,24,0.3154161201823712,0.1775065824369674,0.1850276846029945,0.1539412672300947,616.9408859216131,1,0.1346259256517277
19,0.4482073282568715,11,0.0036572281465078,0.2780221066008138,-0.084954217973163,0.0989843392837443,577.5266847708202,0,0.1915243353481579
19,0.4482073282568715,11,0.2387529368138664,0.7614325631840076,0.1045181506758609,-0.1609921965799874,580.5114330207448,1,0.4359513892829801
19,0.4482073282568715,11,0.4334007191309632,0.1141040711836371,0.3495944796121991,-0.0376614719429301,583.7002755825462,1,0.4088692769020354
19,0.4482073282568715,11,0.4849075583527847,0.9845780814316246,0.0873554183460413,0.2621298850813109,575.5573181416054,1,0.5163460410297811
19,0.4482073282568715,11,0.3886715637645893,0.4896997418169059,0.1718901931630466,0.1041659719820838,574.3252890269767,0,0.4374738679463835
20,0.7936821505599726,8,0.2777308550688819,0.8020597869857242,0.1311697416206797,0.1562926482336936,705.4588823170117,0,0.0888615978793499
20,0.7936821505599726,8,0.0243492361569256,0.109282291114558,0.0852914167382395,-0.062373443539906,705.4411101530802,0,0.043820052572001
20,0.7936821505599726,8,0.3697157342382549,0.8008715921066321,0.0862466782515126,0.0186023198607102,715.4896771678602,0,0.1167191014690938
20,0.7936821505599726,8,0.0022500624698295,0.5146293421163498,-0.042949890119292,0.1271136293399929,695.6433652060024,0,0.048770318746828
20,0.7936821505599726,8,0.3358064044279293,0.2376583633605973,-0.3119170496394235,0.2410936995011894,726.4711682037197,0,0.0594408581612775
21,0.590320250883149,11,0.4432787810859346,0.1875936819394913,0.1369341713714716,0.1324507375286086,623.6070258081802,1,0.2758762271147855
21,0.590320250883149,11,0.4993716850333824,0.2963620570111649,-0.0005987743102759,0.0657996785592478,644.7036496760588,1,0.2698198956295072
21,0.590320250883149,11,0.3504405050603292,0.5952128404133717,0.0746586054465953,0.0409536050537189,657.0293321359337,0,0.1765675615954662
21,0.590320250883149,11,0.1826892315995667,0.0671666688477669,0.1380888750204188,0.1119400263791228,629.8606095277254,0,0.1298963930725412
21,0.590320250883149,11,0.1716462311894538,0.4203817715052771,-0.2037943973754645,0.0782437173522554,629.5268510584481,0,0.1779592586480067
22,0.8969967987729952,10,0.1626713652583385,0.9090648144229484,-0.028407804425452,-0.1764744341820567,589.6223517254607,0,0.6042029614693939
22,0.8969967987729952,10,0.1496916457574127,0.2413720616266629,0.1753711844471505,0.1149350622560429,605.59993418622,0,0.3082459854801953
22,0.8969967987729952,10,0.395987212570687,0.7838241093757136,0.1725163800801186,0.1425085201248153,594.2911614450313,0,0.5958067082113554
22,0.8969967987729952,10,0.4073192215589413,0.902553969219232,-0.0153111209415943,0.0320896829088019,589.6819285711692,1,0.6970122713798411
22,0.8969967987729952,10,0.3264610632819992,0.955349428187811,0.0971115835804698,0.0554238499987098,591.2944478907782,0,0.6209237642400333
23,0.1030026841301587,8,0.0327652169591912,0.4551178424117623,0.0198343018221754,0.1912965891660263,554.7351529926472,0,0.1680228276716076
23,0.1030026841301587,8,0.192252188994964,0.0605284508265361,-0.0963938224172357,-0.0110574883921448,562.7712490972964,0,0.2464538186797669
23,0.1030026841301587,8,0.2083048165345739,0.0016607076748005,0.155249547213435,-0.023507811404064,557.0649129966715,0,0.2512585682399396
23,0.1030026841301587,8,0.244751003253604,0.3330941610106378,0.1528623552911992,0.0449047617782021,546.9629566880809,0,0.3282210572958099
23,0.1030026841301587,8,0.1612452204838649,0.2424828530283327,-0.1744958034854989,-0.0122886441895267,571.7975481717575,0,0.2210965455422686
24,0.9303846175891504,1,0.2303848026197831,0.7115580415967778,0.0587411496403169,0.1348738818864126,602.5168533256663,0,0.5239028159153968
24,0.9303846175891504,1,0.0046298909105617,0.1883219748113518,0.1710512422916705,-0.081987199439177,581.9208776815422,0,0.4595529544765168
24,0.9303846175891504,1,0.2846060252153384,0.5901953827661262,-0.2289753109818443,0.08990348210072,613.7019454984561,0,0.5461875789036089
24,0.9303846175891504,1,0.0813717430524788,0.772937388135284,-0.0839695932377293,0.0811451291670654,601.4009161960983,0,0.4634657124743197
24,0.9303846175891504,1,0.3017122271666607,0.9846495336176436,0.2204073025333142,-0.0120850397809127,612.9437564779236,0,0.5932167751175232
25,0.6007339188626425,8,0.1588178171817808,0.0781083930803638,0.1011187112003158,-0.0983611129714183,676.2510564885566,0,0.0793608246752931
25,0.6007339188626425,8,0.3625916604254344,0.7080912356835879,0.3093493011328555,0.2159220600295612,677.9669798830098,0,0.105778246572387
25,0.6007339188626425,8,0.0630131708733132,0.1437186614555341,-0.1140207055692974,0.119699130449884,676.0187049986953,1,0.0511472079690034
25,0.6007339188626425,8,0.0020038023666697,0.0165798018975569,0.319634174996696,0.1694213328513409,675.5293001053658,0,0.0308056828886828
25,0.6007339188626425,8,0.4401901500638461,0.5362004131113752,-0.112364079608243,0.064894812239307,667.953863147926,0,0.205854195641493
26,0.294755193202763,6,0.4181225884213006,0.018160543914364,0.1993552078849885,0.1859223738896321,675.9089548261818,0,0.0615845440088005
26,0.294755193202763,6,0.3053850666177091,0.5535408400896115,0.1016907357125536,0.1179280034365163,678.5238975133801,0,0.0632228687759246
26,0.294755193202763,6,0.379211118592377,0.9834170759929376,0.0021340104483653,0.1017231194810524,663.6297539434354,0,0.1315418343400619
26,0.294755193202763,6,0.2601150335229969,0.4079614303605652,-0.044209912558806,0.1111452834303439,661.6306605960374,0,0.0770308386762067
26,0.294755193202763,6,0.0746870781840753,0.9615496295410324,-0.0221861685798118,0.2237776939916462,654.0297912699866,0,0.0578221113500231
27,0.7334949045628298,16,0.2585097434247146,0.7417164105197349,-0.3509251649654407,0.1195933874430823,666.8510731393437,0,0.1534789405781838
27,0.7334949045628298,16,0.45198664543902,0.8655725393210282,-0.0841519069116293,0.047373799497696,665.5115439581531,1,0.2566450584660802
27,0.7334949045628298,16,0.0115700472909732,0.9792246337072796,0.0553364715476937,0.2553691026701081,650.3037046247731,0,0.082755490534824
27,0.7334949045628298,16,0.159566244299833,0.6087411288982467,0.1776928362267183,0.0092735470048536,660.9266698240666,1,0.1139280517731055
27,0.7334949045628298,16,0.2338201283132982,0.1967421807506313,0.0546628381656729,0.1078575914511806,651.3765433399609,0,0.1267696868215614
28,0.6845620733936773,22,0.4774491959279038,0.2435967453586074,-0.1663448703339116,0.0741588756141317,573.3611327249279,1,0.5665973175020569
28,0.6845620733936773,22,0.1010440508227389,0.1857661348710871,-0.0110415623158838,0.0215125865066999,572.0554499883899,0,0.2967718465345272
28,0.6845620733936773,22,0.2407456701631403,0.9593323476356084,0.0594503552502049,-0.109194625331191,552.9354082878131,1,0.6192546800022817
28,0.6845620733936773,22,0.1473869747872713,0.7648035526072343,0.0458026315204673,0.102555983951018,581.9978187902664,1,0.3136726401554088
28,0.6845620733936773,22,0.4764995663839907,0.0718221405028843,0.093337500075306,0.2044947378646445,568.2079283093882,0,0.4892427834871006
29,0.8457969578021425,18,0.0826556616836455,0.2532554744001973,0.0032380503766329,0.1849339610543407,620.9306714433777,0,0.158231650174299
29,0.8457969578021425,18,0.1480164314550128,0.3712526370882771,0.1084537557980003,0.0902553183726266,626.2164196010096,0,0.1926832074443406
29,0.8457969578021425,18,0.4707694283690495,0.1206553374436864,0.0161852826157851,-0.0477016444970228,628.3900403101396,1,0.4061000986432074
29,0.8457969578021425,18,0.0897460361730437,0.4135679313099698,0.1333373132975187,0.0177832299745741,637.5648959506553,1,0.1522547038289681
29,0.8457969578021425,18,0.4372875699277859,0.3393221457365609,0.1294120110688583,0.2163428712085698,608.8828602204508,0,0.3932288799292622
30,0.9400190108075148,15,0.3886793566638461,0.517661521287729,0.3323262320306074,0.0630280203579621,658.9069576169978,0,0.2527616148859556
30,0.9400190108075148,15,0.0658774164460337,0.1256638528685359,0.1172486098959739,0.1965307535547177,671.242974421129,0,0.0699291794689614
30,0.9400190108075148,15,0.2772082760199668,0.2077172533515392,0.0368184886376569,0.1740289464883589,663.4287208292673,1,0.156763970570427
30,0.9400190108075148,15,0.1607664957411658,0.6081292119145916,0.2300459387388982,0.1089359156957111,651.2120512893854,0,0.1699099280191707
30,0.9400190108075148,15,0.4943019492597882,0.818307868703863,-0.4972619237822175,-0.0923463407405418,659.2867204545056,0,0.5058781960781791
31,0.3413870673817276,14,0.3972285152479421,0.6227087449882082,0.049712022023548,0.1208036176881266,720.9903835295514,0,0.0335674372105063
31,0.3413870673817276,14,0.2189948014601863,0.6390136492641646,0.0446583895714863,-0.0564741652201565,702.2633188311571,0,0.0375568592054414
31,0.3413870673817276,14,0.2291310207682569,0.1290300571820417,0.0075806376278644,0.0693818069377423,707.0528597286269,0,0.0233338907977118
31,0.3413870673817276,14,0.159578247304035,0.7261801283839011,0.2157018823103795,0.0387663127795269,690.6532186185966,0,0.0331030710637006
31,0.3413870673817276,14,0.4750305473122185,0.3427136427549558,0.0844222573195409,0.1535583092428373,708.565504061628,0,0.0437454692520423
32,0.4496326884226805,2,0.3748093094614337,0.9918077164976282,0.004607036079433,0.0317209841275355,671.9471622940451,1,0.1781062163076099
32,0.4496326884226805,2,0.1831677442782681,0.7385107126866286,0.0335398727554724,0.1152720163026343,670.9098349176903,0,0.0870776408743339
32,0.4496326884226805,2,0.4535431634547542,0.4193009879278102,0.0411076030961101,0.0070713063626338,659.0968755414892,0,0.2135676751530624
32,0.4496326884226805,2,0.0629035091561426,0.0917236790590066,0.1505118863303284,0.042515853710239,670.804087836146,0,0.0482790691288951
32,0.4496326884226805,2,0.1632734213358899,0.1978098472591969,-0.0251117115635374,-0.0855095343185183,652.7911691039849,0,0.1205732672150594
33,0.1293628034582744,21,0.1417603832996146,0.6747365473492779,0.0974071805966429,0.1209828457328692,642.6880679743987,0,0.0394465064209422
33,0.1293628034582744,21,0.4764612342427828,0.6100604828871738,0.0554089890196693,0.0795367027775654,646.9820440422732,1,0.0976589823750604
33,0.1293628034582744,21,0.1998380675818184,0.6854277207610142,0.1227741668818606,0.0272082362675686,636.5127947799429,0,0.0594403566171294
33,0.1293628034582744,21,0.2219714431979881,0.935937499435726,0.1516102053038453,-0.0154791817130821,646.2656625765503,0,0.0620770821378752
33,0.1293628034582744,21,0.3161012500574311,0.3341112669587556,-0.0788809027863354,0.0262337423096977,641.9526659272959,0,0.069468760239388
34,0.9782044307645612,7,0.3823336142809998,0.7625900919626407,0.4167695217588374,-0.0577315655520367,615.0499245097657,0,0.5870828169953372
34,0.9782044307645612,7,0.1446600680511672,0.2578084097023544,0.1167090227292849,0.0646314895637982,614.8702806594389,1,0.3444751883399762
34,0.9782044307645612,7,0.430284959647188,0.1676995196777809,0.0409622230398069,-0.0271962552290219,604.8800160483395,0,0.6327020978672528
34,0.9782044307645612,7,0.0691645350580246,0.7743359011830512,-0.117192544460189,0.0570707346447691,584.401836247649,1,0.5314643335878674
34,0.9782044307645612,7,0.0769817912888132,0.4228003325467935,0.4713816291844254,0.0213414914929099,614.6827804113187,0,0.2947126990965125
35,0.1379975173479053,15,0.4424245297531803,0.6634532572290868,-0.1597164489698276,-0.0743625202522081,659.0091081800107,0,0.118806103553939
35,0.1379975173479053,15,0.276092464279665,0.5007661490802783,0.1692398379373441,0.0980363943026398,645.9161099807887,1,0.0603503011192834
35,0.1379975173479053,15,0.2582297013178204,0.0951990869608639,0.124183498298428,0.177366351134409,664.8962593153365,0,0.0299510317464385
35,0.1379975173479053,15,0.2123884624077279,0.0514191545569293,0.1279490860019754,-0.0297337674547043,659.4838909157943,0,0.0384132729556721
35,0.1379975173479053,15,0.4106153932989227,0.4166659980398801,0.1760330244041296,0.2287398289685862,649.7599155103255,0,0.0653661472930906
36,0.893031019536303,19,0.43953438982948,0.0960952329718812,-0.0041905637505168,0.1152034471802924,644.194980395277,0,0.2745026167599758
36,0.893031019536303,19,0.0002593720828527,0.4363166596942631,0.014625595673772,0.0615824253484778,651.3797005962521,0,0.1004457156176359
36,0.893031019536303,19,0.0840004242889355,0.1468637348214042,-0.2646176436415212,-0.0094207351979477,651.4505176450594,0,0.1369241744024966
36,0.893031019536303,19,0.0463780387122473,0.3944815179387544,0.2432666373977378,0.0861704634050368,654.4535302538387,0,0.0921616105907906
36,0.893031019536303,19,0.3751329939741165,0.4646796378573296,-0.2979416090126827,-0.1201545744438678,648.6495435790619,1,0.3612397402045596
37,0.1189103480339605,19,0.0876732557269609,0.8231076228068998,0.0776086746907348,0.1762657572486841,637.3566161190985,0,0.0388679792865997
37,0.1189103480339605,19,0.2243647536006253,0.3929181766970739,0.050200977013173,0.2272953572189574,610.1214421993764,0,0.0737066246185202
37,0.1189103480339605,19,0.110398960604467,0.6560738790950633,0.0118087745350954,-0.0707325647773047,624.778583161669,0,0.0712051534661611
37,0.1189103480339605,19,0.4142734624193929,0.7105327717426778,-0.0117624126526973,0.0436416709693201,623.1381235128943,0,0.1472372299457485
37,0.1189103480339605,19,0.1300923276714957,0.4186560873148016,0.0372724202506985,-0.0800205849043477,627.0104189016746,0,0.0646829458761022
38,0.270696761495107,3,0.1573748092821905,0.5640951370472229,-0.0700317544902775,0.1432857914607306,666.5924915834987,0,0.0569902123317323
38,0.270696761495107,3,0.4472557488593905,0.6462907632285592,0.1419448070711898,0.0659012102555581,682.0166672556911,0,0.1003039946851384
38,0.270696761495107,3,0.4677709719213275,0.05948669218334,0.340069022778228,0.2760484600783027,654.4188795414557,0,0.0921187562739316
38,0.270696761495107,3,0.1070461446683601,0.0991569705988143,-0.1483811699937518,0.0313805869300953,670.9011454444264,0,0.0444130352244737
38,0.270696761495107,3,0.4301409431094704,0.3203972035973078,-0.0568505596619063,-0.0079509628658942,689.5152071224412,0,0.087229853454116
39,0.6104850673417885,11,0.4648333104597775,0.0998310571767902,-0.1567013915271799,-0.1010618679980394,620.0638951330419,0,0.4167938939009882
39,0.6104850673417885,11,0.4261911589651331,0.7542715149378925,0.2435845643481761,0.1210982576900875,650.3873211697096,0,0.2201990606004076
39,0.6104850673417885,11,0.2006324820930566,0.3239366689376362,-0.0364970938350539,0.1359540370616166,648.2236104983064,0,0.1196952944542316
39,0.6104850673417885,11,0.4893170719502194,0.4986395468763152,0.0629758312882192,0.1127009868789314,634.6364746079788,0,0.3132373007097389
39,0.6104850673417885,11,0.1605428132059274,0.1932083224451305,0.2827820180183732,0.2076980832198043,632.5488185849925,0,0.1057685167086606
40,0.4086693773667128,5,0.3165745910723547,0.9267693914889932,-0.2211545289662399,0.0628435489783651,676.2010801451211,0,0.1270538965337939
40,0.4086693773667128,5,0.2839671152142463,0.4618179114497482,0.0952956113778906,0.0074608477992024,685.5100651968093,0,0.0745443938292992
40,0.4086693773667128,5,0.1892963937798654,0.0946397682493886,-0.0223348718054381,0.1799336332474489,692.769046627755,0,0.0345040190972033
40,0.4086693773667128,5,0.2813362052874286,0.7555395424734273,0.0326751681051597,-0.0036057114845787,698.4157278439947,0,0.0697765760147597
40,0.4086693773667128,5,0.3344738294957898,0.0525759903230553,0.2674017201854455,0.0425055310150864,695.525435682519,0,0.051616398944043
41,0.0046187988433276,15,0.2813340069159665,0.0265324372060743,0.2290427857784565,-0.1370615409795411,694.6617864167891,0,0.0201211197986073
41,0.0046187988433276,15,0.0027365544173137,0.7866497124935993,-0.1489594154977823,0.0776766289149633,734.8379064694554,0,0.0050766139163982
41,0.0046187988433276,15,0.1351708940996637,0.1605883125849186,-0.009185927780409,-0.1329197889200017,717.3792165746537,0,0.0099659283501034
41,0.0046187988433276,15,0.4817899561110768,0.8556421217024035,-0.1236196948350133,-0.0165351194808763,715.337628633661,0,0.0359951707987772
